dialogueId,utteranceNo,authorRole,utterances,politeness,politeness_intensity,politeness_cause
5027,12,agent,ye badhiya hai! main curious hoon ki aapne Gmail pe strange emails ki report ki?,polite,3,ye badhiya hai
5027,13,victim,"Yes, lekin is baar vah alag address se email bheja raha hai.",neutral,0,"Yes, lekin is baar vah alag address se email bheja raha hai."
5027,14,agent,yah sunne men kafi discouraging hai. Please mujhe bataen yadi aapko koi clue hai ki isake lie kon responsible hai.,polite,3,Please mujhe bataen
5027,15,victim,"No, mujhe samajh nahin aa raha hai ki mere sath aisa kon kar raha hai.",neutral,0,
5027,16,agent,Please dare nahin; Rakshak aapke sath hai. main aapka dhyan is fact ki taraf khichana chahata hoon ki ye ek masquerading ka case hai. Information Technology (Amendment) Act 2008 ki dhara 66D computer or online resource ka use karake koi aur ban ke dhokha dena illegal banati hai.,polite,3,Please dare nahin
5027,17,victim,information ke lie thank you. maiN us unknown individual ke against complaint file kaise kar sakti hooN?,polite,3,information ke lie thank you.
5027,18,agent,"main suggest karunga ki please retaliate na karen aur patience banae rakhen. is event ki report national cybercrime reporting system, cyber cell, aur/ya National Commission for Women ko ki ja sakati hai.",polite,3,please
5027,19,victim,main NCW me complaint file karana chahati hoon.,neutral,0,
5027,20,agent,main aapke decision se agree hoon. kya aap apana complaint National Commission for Women ko online ya in person report karana chahengi?,polite,3,kya aap
5027,21,victim,main internet par file complaint karana chahati hoon.,polite,3,
5027,22,agent,"yah badhiya hai. adhik janakari ke lie! Please http://ncwapps.nic.in/onlinecomplaintsv2/frmPubRegistration.aspx par jaen. phir ""Complaint Registration."" par click karake apani complaint register karane se pahale instructions ko dhyan se padhen.",polite,3,Please
5027,23,victim,bhut bhut thank you.,polite,3,bahut bahut dhanyvad
5027,24,agent,kya mere lie poori reporting procedure men aapki sahayata karana possible hoga?,polite,3,
5027,25,victim,"Yes, mujhe poore operation men assistance ki jarurat hai.",neutral,0,
5027,26,agent,"Yes, of course. Please following information submit karen: Complainant ki janakari, Victim ki janakari: complainant hi victim hai? apana complaint file karane ke lie, Respondent (opposite party ka) ka detail aur complaint registration form par complaint ka details fill karen.",polite,3,Please
5027,27,victim,"bahut bahut dhanyvad, Rakshak. aap fantastic ho.  ",polite,3,"bahut bahut dhanyvad, Rakshak. aap fantastic ho.  "
5027,28,agent,compliment ke lie thank you. kya kuch aur hai jo main aapke lie kar sakta hoon.,polite,3,"compliment ke lie thank you, kya kuch aur hai jo main aapke lie kar sakta hoon."
5027,29,victim,"Nahi, thank you. Goodbye. ",polite,3,thank you
5027,30,agent,mujhe khusi hai ki main sahayata kar saka. agar aapko koi help chahie to please Rakshak se contact karane men koi hesitate na karen.,polite,3,agar aapko koi help chahie to please Rakshak se contact karane
5028,0,agent,Rakshak ka namaskar. aaj main aapki help kaise kar sakta hoon?,polite,3,Rakshak ka namaskar. aaj main aapki help kaise kar sakta hoon?
5028,1,victim,"Hello, mujhe assistance ki bahut jarurat hai.",neutral,0,"Hello, mujhe assistance ki bahut jarurat hai."
5028,2,agent,"Rakshak undoubtedly aapko assist karega. kya main aapka good name aur age jaan sakata hoon, please? ",polite,3,"kya main aapka good name aur age jaan sakata hoon, please? "
5028,3,victim,<person name> aur <person age> mera nam aur age hai.,neutral,0,
5028,4,agent,"namaskar, <person name>. Please kya aap mujhe apani problem explain karengi? ",polite,3,"namaste, please kya aap "
5028,5,victim,main ek prestigious office men kam karati hoon aur abhi mujhe gande email aur morph photos mil rahi hain. main isse thak gaya hoon aur nahi janti ki isake baare men kya karoon.,impolite,3,
5028,6,agent,"main is baare men sunkar dukhi hoon. Please darie nahi, aap akeli nahi hain. agar aap hume bata saken ki aapko kon dhamaki de raha. to bahut badhiya rahega.",polite,3,"Please darie nahi, aap akeli nahi hain. "
5028,7,victim,"mujhe koi idea nahi hai ki vah jerk kon hai, lekin main bahut dari hui hoon ki vah aisi pictures bhejane ke lie ek unknown email address ka use kar raha hai.",neutral,0,jerk
5028,8,agent,main samajhata hoon ki aap ek difficult period se gujar rahi hain; please sahasi banie. Please kya aap mujhe bataengi ki aapko ye emails kab se milana shuru hua?,polite,3,main samajhata hoon ki aap ek difficult period se gujar rahi hain; please sahasi banie. Please kya aap
5028,9,victim,yah email mujhe last four days se bheja ja raha hai.,neutral,0,
5028,10,agent,yah sach men bahut helpful hoga yadi aap mujhe vo email programme bata sakati hai jisaka use aap kar rahi hain taki main aapki behatar tarike se sahayata kar sakoon.,polite,3,yah sach men bahut helpful hoga yadi aap
5028,11,victim,"abhi, main Gmail use kar rahi hoon. ",neutral,0,
5028,12,agent,ye badhiya hai! main curious hoon ki aapne Gmail pe strange emails ki report ki?,polite,3,ye badhiya hai
5028,13,victim,"Yes, lekin is baar vah alag address se email bheja raha hai.",neutral,0,"Yes, lekin is baar vah alag address se email bheja raha hai."
5028,14,agent,yah sunne men kafi discouraging hai. Please mujhe bataen yadi aapko koi clue hai ki isake lie kon responsible hai.,polite,3,Please mujhe bataen
5028,15,victim,"No, mujhe samajh nahin aa raha hai ki mere sath aisa kon kar raha hai.",neutral,0,
5028,16,agent,Please dare nahin; Rakshak aapke sath hai. main aapka dhyan is fact ki taraf khichana chahata hoon ki ye ek masquerading ka case hai. Information Technology (Amendment) Act 2008 ki dhara 66D computer or online resource ka use karake koi aur ban ke dhokha dena illegal banati hai.,polite,3,Please dare nahin
5028,17,victim,information ke lie thank you. maiN us unknown person ke against complaint kaise kar sakti hooN?,polite,3,information ke lie thank you
5028,18,agent,"main aapko advise dunga ki aap retaliate karane se bachen aur patience rakhen. is ghatana ko national cybercrime reporting system, cyber cell, aur/ya National Commission for Women men report kiya ja sakata hai.",polite,3,
5028,19,victim,main NCW me complaint file karana chahati hoon.,neutral,0,
5028,20,agent,main aapke decision se agree hoon. kya aap apana complaint National Commission for Women ko online ya in person report karana chahengi?,polite,3,kya aap
5028,21,victim,kya NCW men offline complaint file karana possible hai?,polite,3,
5028,22,agent,"Yes, please National Commission for Women, Plot No. 21 FC33, Jasola Institutional Area, New Delhi-110025, men NCW office ko ek written application bhejen, jisamen sabhi relevant facts (kisi bhi supporting papers ke sath, yadi koi ho) provide karen.",polite,3,please
5028,23,victim,acknowledgement milane men kitana samay lagega?,polite,3,
5028,24,agent,"agar aapke complaint ko National Commission for Women dvara approved kiya jata hai, to aapko complaint number, login ID, aur password ke sath ek acknowledgement letter milega. yadi complaint ko reject kar diya jata hai, to complainant ko jald se jald notify kiya jaega.",neutral,0,
5028,25,victim,information ke lie bahut bahut dhanyvad.,polite,3,information ke lie bahut bahut dhanyvad.
5028,26,agent,Please mujhe bataiye ki kya kuch aur hai jo main aapke lie kar sakta hoon.,polite,3,Please mujhe bataiye ki kya kuch aur hai jo main aapke lie kar sakta hoon
5028,27,victim,"No, thank you. abhi ke lie itana kafi hai.",polite,3,thank you
5028,28,agent,"Rakshak se touch men bane rahane ke lie thank you. agar aapko aur assistance chahie, to please contact karane men hesitate na karen.",polite,3,please
5029,0,agent,Rakshak ka namaskar. aaj main aapki help kaise kar sakta hoon?,polite,3,Rakshak ka namaskar. aaj main aapki help kaise kar sakta hoon?
5029,1,victim,"Hello, mujhe assistance ki bahut jarurat hai.",neutral,0,"Hello, mujhe assistance ki bahut jarurat hai."
5029,2,agent,"Rakshak undoubtedly aapko assist karega. kya main aapka good name aur age jaan sakata hoon, please? ",polite,3,"kya main aapka good name aur age jaan sakata hoon, please? "
5029,3,victim,<person name> aur <person age> mera nam aur age hai.,neutral,0,
5029,4,agent,"namaskar, <person name>. Please kya aap mujhe apani problem explain karengi? ",polite,3,"namaskar, Please kya aap "
5029,5,victim,main ek prestigious office men kam karati hoon aur abhi mujhe gande email aur morph photos mil rahi hain. main isse thak gaya hoon aur nahi janti ki isake baare men kya karoon.,impolite,3,
5029,6,agent,"main is baare men sunkar dukhi hoon. Please darie nahi, aap akeli nahi hain. agar aap hume bata saken ki aapko kon dhamaki de raha. to bahut badhiya rahega.",polite,3,"Please darie nahi, aap akeli nahi hain. "
5029,7,victim,"mujhe koi idea nahi hai ki vah jerk kon hai, lekin main bahut dari hui hoon ki vah aisi pictures bhejane ke lie ek unknown email address ka use kar raha hai.",neutral,0,jerk
5029,8,agent,main samajhata hoon ki aap ek difficult period se gujar rahi hain; please sahasi banie. Please kya aap mujhe bataengi ki aapko ye emails kab se milana shuru hua?,polite,3,"main samajhata hoon ki aap ek difficult period se gujar rahi hain, please sahasi banie, Please kya aap "
5029,9,victim,yah email mujhe last four days se bheja ja raha hai.,neutral,0,
5029,10,agent,yah sach men bahut helpful hoga yadi aap mujhe vo email programme bata sakati hai jisaka use aap kar rahi hain taki main aapki behatar tarike se sahayata kar sakoon.,polite,3,yah sach men bahut helpful hoga yadi aap
5029,11,victim,"abhi, main Gmail use kar rahi hoon. ",neutral,0,"abhi, main Gmail use kar rahi hoon. "
5029,12,agent,ye badhiya hai! main curious hoon ki aapne Gmail pe strange emails ki report ki?,polite,3,ye badhiya hai!
5029,13,victim,"Yes, lekin is baar vah alag address se email bheja raha hai.",neutral,0,"Yes, lekin is baar vah alag address se email bheja raha hai."
5029,14,agent,yah sunne men kafi discouraging hai. Please mujhe bataen yadi aapko koi clue hai ki isake lie kon responsible hai.,polite,3,Please
5029,15,victim,"No, mujhe samajh nahin aa raha hai ki mere sath aisa kon kar raha hai.",neutral,0,
5029,16,agent,Please dare nahin; Rakshak aapke sath hai. main aapka dhyan is fact ki taraf khichana chahata hoon ki ye ek masquerading ka case hai. Information Technology (Amendment) Act 2008 ki dhara 66D computer or online resource ka use karake koi aur ban ke dhokha dena illegal banati hai.,polite,3,Please dare nahin
5029,17,victim,information ke lie thank you. maiN us unknown person ke against complaint kaise kar sakti hooN?,polite,3,information ke lie thank you
5029,18,agent,"main aapko advise dunga ki aap retaliate karane se bachen aur patience rakhen. is ghatana ko national cybercrime reporting system, cyber cell, aur/ya National Commission for Women men report kiya ja sakata hai.",polite,3,
5029,19,victim,main NCW me complaint file karana chahati hoon.,neutral,0,
5029,20,agent,main aapke decision se agree hoon. kya aap apana complaint National Commission for Women ko online ya in person report karana chahengi?,polite,3,kya aap
5029,21,victim,main internet par file complaint karana chahati hoon.,polite,3,
5029,22,agent,"yah badhiya hai. adhik janakari ke lie! Please http://ncwapps.nic.in/onlinecomplaintsv2/frmPubRegistration.aspx par jaen. phir ""Complaint Registration."" par click karake apani complaint register karane se pahale instructions ko dhyan se padhen.",polite,3,Please
5029,23,victim,bhut bhut dhanyvad.,polite,3,bhut bhut dhanyvad.
5029,24,agent,kya mere lie poori reporting procedure men aapki sahayata karana possible hoga?,polite,3,
5029,25,victim,kya aap mujhe bataenge ki National Commission for Women kis tarah ke complaints ko investigate karata hai?,polite,3,kya aap
5029,26,agent,National Center for Women women ke against cyber crimes sahit 3 major areas men complaints par vichar karata hai. http: /ncwapps. nic. in/onlinecomplaintsv2/frmFAQs. aspx men categories ki comprehensive list hai.,neutral,0,
5029,27,victim,bhut bhut thank you.,polite,3,bahut bahut dhanyvad
5029,28,agent,Please mujhe bataiye ki kya kuch aur hai jo main aapke lie kar sakta hoon.,polite,3,Please mujhe bataiye ki kya kuch aur hai jo main aapke lie kar sakta hoon.
5029,29,victim,Please humen bataen ki hum apani complaint ki status ko kaise track kar sakate hain.,polite,3,Please humen bataen
5029,30,agent,agar aapko koi complains hai to please 011-26944880 ya 26944883 par call karen.,polite,3,please
5029,31,victim,"Okay, Rakshak, information ke lie bahut bahut dhanyvad. ",polite,3,bahut bahut dhanyvad.
5029,32,agent,Is there anything else I can do for you?,neutral,0,Is there anything else I can do for you
5029,33,victim,"Nahi, thank you. Goodbye. ",polite,3,thank you
5029,34,agent,"Rakshak se touch men bane rahane ke lie thank you. agar aapko aur assistance chahie, to please contact karane men hesitate na karen.",polite,3,please
5030,0,agent,is sham Rakshak ko call karne ke lie thank you. main aapki sahayata ke lie kya kar sakta hoon?,polite,3,"is sham Rakshak ko call karne ke lie thank you, main aapki sahayata ke lie kya kar sakta hoon"
5030,1,victim,"Hello, main dari hui hoon. mujhe assistance chahie.",neutral,0,"Hello, mujhe assistance chahie"
5030,2,agent,"Yes, Rakshak aapko assist karane ke lie available hai. Please mujhe apana name aur age bataen.  ",polite,3,Please mujhe apana name aur age bataen.
5030,3,victim,<person name> aur <person age> mera nam aur age hai.,neutral,0,
5030,4,agent,"Greetings, <person name>. Please chinta na karen; main yahan aapko assist karane ke lie hoon. Please kya aap mujhe apana issue explain karengi?",polite,3,"Greetings, Please chinta na karen"
5030,5,victim,main ek modal hoon jo humesha on-demand photoshoots karvati hai. kisi ne kapade badalate hue mera video bana liya aur meri anumati ke bina use internet par release kar diya. ab main anjan numbers se bar bar call sath hi sath Facebook par comments aur nasty sentiments vale text se thak gai hoon.,neutral,0,
5030,6,agent,yah sunane men kafi discouraging hai. Please mujhe bataen ki kya aapke pas koi clue hai ki aapke sath aisa kisane kiya.,polite,3,Please mujhe bataen
5030,7,victim,"mujhe last cosmetic artist pe doubt hai jisane payment advance mangi thi, jise maine reject kar diya tha. ",neutral,0,
5030,8,agent,Please mujhe bataen ki ye kab start hua.,polite,3,Please mujhe bataen
5030,9,victim,"yah abhi ek pahale hi shuru hua tha, lekin unake rude remarks vale mails milane ke baad mujhe hosh aya.",neutral,0,
